交易標的,土地區段位置/建物區段門牌,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,屋齡,建物移轉總面積(平方公尺),建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價(元),單價(元/平方公尺),車位總價(元),移轉編號
transaction sign,land sector position building sector house number plate,transaction year month and day,transaction pen number,shifting level,total floor number,building state,room age,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth total price NTD,
房地(土地+建物),苗栗縣苗栗巿高苗里31鄰北龍岡181~210號,1040729,土地9建物1車位0,全,三層,透天厝,8,276.1,4,2,4,有,有,16000000,57950,0,0047
房地(土地+建物),高苗里35鄰北龍岡181~210號,1090829,土地9建物1車位0,全,三層,透天厝,8,276.1,4,2,4,有,有,19000000,68816,0,0047
房地(土地+建物),苗栗縣苗栗市饒平街1~30號,1050809,土地1建物1車位0,四層,,公寓(5樓含以下無電梯),39,82.47,3,2,2,有,無,2250000,27283,0,0048
房地(土地+建物),饒平街1~30號,1090909,土地1建物1車位0,四層,,公寓(5樓含以下無電梯),39,82.47,3,1,1,有,無,2780000,33709,0,0048
房地(土地+建物),苗栗縣苗栗巿建功里33鄰大埔街1~30號,1040310,土地1建物1車位0,四層,五層,套房(1房1廳1衛),24,20.509999999999998,0,0,0,無,無,725000,35349,0,0049
房地(土地+建物),建功里33鄰大埔街1~30號,1090910,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),24,20.509999999999998,1,0,1,有,無,910000,44369,0,0049
房地(土地+建物),苗栗縣苑裡鎮山腳里13鄰山腳331~360號,1070401,土地2建物1車位0,二層,七層,華廈(10層含以下有電梯),2,173.95,4,1,2,有,有,5600000,32193,0,0050
房地(土地+建物)+車位,山里13鄰山331~360號,1090901,土地2建物1車位1,二層,七層,華廈(10層含以下有電梯),2,173.95,4,2,2,有,有,6660000,38287,0,0050
房地(土地+建物)+車位,苗栗縣竹南鎮大厝里11鄰大業街91~120號,1080804,土地1建物1車位2,七層,十四層,住宅大樓(11層含以上有電梯),4,277.85,4,2,2,有,有,14900000,58986,2300000,0051
房地(土地+建物)+車位,大厝里11鄰大業街91~120號,1090804,土地1建物1車位2,七層,十四層,住宅大樓(11層含以上有電梯),4,277.85,3,2,2,有,有,13000000,46788,0,0051
房地(土地+建物)+車位,苗栗縣竹南鎮維新路241~270號,1070124,土地1建物1車位1,十層,十三層,住宅大樓(11層含以上有電梯),3,142.56,2,2,1,有,有,6100000,50088,1000000,0052
房地(土地+建物)+車位,維新路241~270號,1090824,土地1建物1車位1,十層,十三層,住宅大樓(11層含以上有電梯),3,142.56,2,2,1,有,有,6500000,45595,0,0052
房地(土地+建物)+車位,苗栗縣竹南鎮竹興里7鄰復興路406巷31~60號,1050806,土地1建物1車位1,二層,五層,華廈(10層含以下有電梯),4,124.19,3,2,2,有,有,5750000,46304,0,0053
房地(土地+建物)+車位,竹興里7鄰復興路406巷31~60號,1090806,土地1建物1車位1,二層,五層,華廈(10層含以下有電梯),4,124.19,3,2,2,有,有,5750000,46300,0,0053
