交易標的,土地區段位置/建物區段門牌,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,屋齡,建物移轉總面積(平方公尺),建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價(元),單價(元/平方公尺),車位總價(元),移轉編號
transaction sign,land sector position building sector house number plate,transaction year month and day,transaction pen number,shifting level,total floor number,building state,room age,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth total price NTD,
房地(土地+建物),臺中市北屯區北屯路391~420號,1070114,土地2建物1車位0,十層,十四層,住宅大樓(11層含以上有電梯),20,151.23000000000002,4,2,2,有,有,6150000,43552,0,00409
房地(土地+建物),臺中市北屯區北屯路391~420號,1070614,土地2建物1車位0,十層,十四層,住宅大樓(11層含以上有電梯),20,151.23000000000002,3,2,2,有,有,6790000,48084,0,00409
房地(土地+建物),北屯路391~420號,1090814,土地2建物1車位0,十層,十四層,住宅大樓(11層含以上有電梯),20,151.23000000000002,4,2,2,有,有,7300000,48271,0,00409
房地(土地+建物)+車位,臺中市北區中清路一段151~180號,1020320,土地4建物1車位1,十一層,二十二層,住宅大樓(11層含以上有電梯),4,234.78,3,2,2,有,有,18000000,82476,1400000,00410
房地(土地+建物)+車位,中清路一段151~180號,1090820,土地4建物1車位1,十一層,二十二層,住宅大樓(11層含以上有電梯),4,234.78,3,2,2,有,有,18480000,84861,1400000,00410
房地(土地+建物)+車位,臺中市北屯區東光路781~810號,1080302,土地1建物1車位1,十四層,十七層,住宅大樓(11層含以上有電梯),26,99.84,3,2,1,有,有,4350000,43570,0,00411
房地(土地+建物)+車位,東光路781~810號,1090802,土地1建物1車位1,十四層,十七層,住宅大樓(11層含以上有電梯),26,99.84,3,1,1,有,有,5400000,54087,0,00411
房地(土地+建物)+車位,臺中市北屯區松竹路一段811~840號,1060331,土地1建物1車位2,七層,十五層,住宅大樓(11層含以上有電梯),3,232.89999999999998,4,2,2,有,有,12100000,57877,2030000,00412
房地(土地+建物)+車位,松竹路一段811~840號,1090731,土地1建物1車位2,七層,十五層,住宅大樓(11層含以上有電梯),3,232.89999999999998,4,2,2,有,有,14500000,62258,0,00412
房地(土地+建物)+車位,臺中市北區德化街481~510號,1040415,土地2建物1車位2,八層,二十五層,住宅大樓(11層含以上有電梯),1,296.51,4,3,2,有,有,21800000,81867,2300000,00413
房地(土地+建物)+車位,德化街481~510號,1090815,土地2建物1車位2,八層,二十五層,住宅大樓(11層含以上有電梯),1,296.51,4,2,2,有,有,23500000,79255,0,00413
房地(土地+建物),臺中市北區五常街1~30號,1080508,土地3建物1車位0,全,四層,透天厝,36,233.21,16,1,17,有,無,28000000,120063,0,00414
