交易標的,土地區段位置/建物區段門牌,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,屋齡,建物移轉總面積(平方公尺),建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價(元),單價(元/平方公尺),車位總價(元),移轉編號
transaction sign,land sector position building sector house number plate,transaction year month and day,transaction pen number,shifting level,total floor number,building state,room age,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth total price NTD,
土地,大雅段481~510地號,1030820,土地5建物0車位0,,,其他,0,0.0,0,0,0,有,無,11000000,26325,0,0674
土地,大雅段481~510地號,1040514,土地5建物0車位0,,,其他,0,0.0,0,0,0,有,有,6250000,18000,0,0674
土地,大雅段481~510地號,1040623,土地5建物0車位0,,,其他,0,0.0,0,0,0,有,無,5900000,16739,0,0674
土地,大雅段481~510地號,1040722,土地5建物0車位0,,,其他,0,0.0,0,0,0,有,有,4900000,13990,0,0674
土地,大雅段481~510地號,1040901,土地5建物0車位0,,,其他,0,0.0,0,0,0,有,無,7000000,20160,0,0674
土地,大雅段691~720地號,1041012,土地5建物0車位0,,,其他,0,0.0,0,0,0,有,有,7400000,20692,0,0674
土地,大雅段481~510地號,1041230,土地5建物0車位0,,,其他,-1,0.0,0,0,0,有,無,6900000,19704,0,0674
土地,大雅段481~510地號,1050726,土地5建物0車位0,,,其他,0,0.0,0,0,0,有,有,7000000,19875,0,0674
土地,大雅段481~510地號,1070608,土地5建物0車位0,,,其他,0,0.0,0,0,0,有,無,6300000,17742,0,0674
土地,大雅段481~510地號,1080412,土地5建物0車位0,,,其他,0,0.0,0,0,0,有,無,8080000,21668,0,0674
土地,大雅段481~510地號,1080404,土地5建物0車位0,,,其他,0,0.0,0,0,0,有,有,6300000,17988,0,0674
土地,大雅段481~510地號,1090510,土地5建物0車位0,,,其他,0,0.0,0,0,0,有,無,6000000,16742,0,0674
土地,大雅段751~780地號,1090716,土地5建物0車位0,,,其他,-1,0.0,0,0,0,有,無,8000000,16539,0,0674
土地,大雅段811~840地號,1091106,土地5建物0車位0,,,其他,-1,0.0,0,0,0,有,無,7000000,19523,0,0674
土地,大雅段811~840地號,1091130,土地5建物0車位0,,,其他,-1,0.0,0,0,0,有,無,6300000,19220,0,0674
土地,頭重埔段301~330地號,1080222,土地1建物0車位0,,,其他,0,0.0,0,0,0,有,無,8670000,12864,0,0675
土地,頭重埔段301~330地號,1091212,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,14679000,21779,0,0675
土地,新城段新城小段181~210地號,1020728,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,5400000,1941,0,0676
土地,新城段新城小段181~210地號,1021120,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,5500000,1999,0,0676
土地,新城段新城小段181~210地號,1021207,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,4200000,1529,0,0676
土地,新城段新城小段181~210地號,1090524,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,6500000,2337,0,0676
土地,新城段新城小段181~210地號,1100106,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,6500000,2353,0,0676
房地(土地+建物)+車位,新竹縣新豐鄉建興路二段421~450號,1050113,土地1建物1車位1,八層,八層,華廈(10層含以下有電梯),0,108.12,3,2,2,有,無,5800000,53644,0,0677
房地(土地+建物)+車位,建興路二段421~450號,1091222,土地1建物1車位1,八層,八層,華廈(10層含以下有電梯),5,108.13,3,2,2,有,有,5690000,52627,0,0677
房地(土地+建物),新竹縣湖口鄉中山路一段121~150號,1070929,土地1建物1車位0,五層,六層,華廈(10層含以下有電梯),12,45.66,1,1,1,有,有,2100000,45992,0,0678
房地(土地+建物),中山路一段121~150號,1091226,土地1建物1車位0,五層,六層,華廈(10層含以下有電梯),14,45.66,1,1,1,有,有,2350000,51467,0,0678
土地,成功段841~870地號,1070312,土地3建物0車位0,,,其他,0,0.0,0,0,0,有,無,57142940,22083,0,0679
土地,成功段841~870地號,1070312,土地2建物0車位0,,,其他,0,0.0,0,0,0,有,無,16916290,22082,0,0679
土地,成功段841~870地號,1070312,土地2建物0車位0,,,其他,0,0.0,0,0,0,有,無,17874780,22083,0,0679
土地,成功段841~870地號,1070312,土地2建物0車位0,,,其他,0,0.0,0,0,0,有,無,18796770,22083,0,0679
土地,成功段841~870地號,1070312,土地3建物0車位0,,,其他,0,0.0,0,0,0,有,無,41770600,22083,0,0679
